ID,Subject,Catalog,Descr,Unit Taken,Strt Level,Class Nbr,Grade Base,Grade,Grade Category,Mode,Term,Component,Session,Acad Load (Term),Study Form,Career,Institution,Acad Org,Acad Prog,Prg Descr,Acad Plan,Plan Descr,Sub-Plan,Sub Plan Descr,Status,Agreement,Add Dt
2013,ELE,4007,MEMS Devices and Technology 4,20,5,19339,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,ELE,Electrical & Electronic - UG,ELE-MENG,MEng (UM) Electrical & Electro,ELE-ME-S,Sandwich,Active in Program,,24/09/2017
2013,ELE,4011,Intelligent Systems and Contro,20,5,19341,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,ELE,Electrical & Electronic - UG,ELE-MENG,MEng (UM) Electrical & Electro,ELE-ME-S,Sandwich,Active in Program,,24/09/2017
2013,ELE,4012,Sustainable Energy Systems,20,5,19343,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,ELE,Electrical & Electronic - UG,ELE-MENG,MEng (UM) Electrical & Electro,ELE-ME-S,Sandwich,Active in Program,,24/09/2017
2013,ELE,4020,Smart Grids,20,5,21758,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,ELE,Electrical & Electronic - UG,ELE-MENG,MEng (UM) Electrical & Electro,ELE-ME-S,Sandwich,Active in Program,,24/09/2017
2014,ECS,4002,Wireless Sensor Systems,20,5,21808,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,ELE,Electrical & Electronic - UG,ELE-MENG,MEng (UM) Electrical & Electro,ELE-ME-S,Sandwich,Active in Program,,11/09/2017
2014,ELE,4001,Project 4,40,5,18913,GRD,,,P,2171,PRC,FYR,F,Class Enrollment,UG,QUB,SEECS,ELE,Electrical & Electronic - UG,ELE-MENG,MEng (UM) Electrical & Electro,ELE-ME-S,Sandwich,Active in Program,,11/09/2017
2014,ELE,4009,Wireless Communications,20,5,19340,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,ELE,Electrical & Electronic - UG,ELE-MENG,MEng (UM) Electrical & Electro,ELE-ME-S,Sandwich,Active in Program,,11/09/2017
2014,ELE,4011,Intelligent Systems and Contro,20,5,19341,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,ELE,Electrical & Electronic - UG,ELE-MENG,MEng (UM) Electrical & Electro,ELE-ME-S,Sandwich,Active in Program,,11/09/2017
2014,ELE,4021,High Frequency Technology & De,20,5,22189,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,ELE,Electrical & Electronic - UG,ELE-MENG,MEng (UM) Electrical & Electro,ELE-ME-S,Sandwich,Active in Program,,11/09/2017
2015,ECS,4002,Wireless Sensor Systems,20,5,21808,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,ELE,Electrical & Electronic - UG,ELE-MENG,MEng (UM) Electrical & Electro,ELE-ME-S,Sandwich,Active in Program,,13/09/2017
2015,ELE,4001,Project 4,40,5,18913,GRD,,,P,2171,PRC,FYR,F,Class Enrollment,UG,QUB,SEECS,ELE,Electrical & Electronic - UG,ELE-MENG,MEng (UM) Electrical & Electro,ELE-ME-S,Sandwich,Active in Program,,13/09/2017
2015,ELE,4007,MEMS Devices and Technology 4,20,5,19339,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,ELE,Electrical & Electronic - UG,ELE-MENG,MEng (UM) Electrical & Electro,ELE-ME-S,Sandwich,Active in Program,,13/09/2017
2015,ELE,4012,Sustainable Energy Systems,20,5,19343,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,ELE,Electrical & Electronic - UG,ELE-MENG,MEng (UM) Electrical & Electro,ELE-ME-S,Sandwich,Active in Program,,13/09/2017
2015,ELE,4020,Smart Grids,20,5,21758,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,ELE,Electrical & Electronic - UG,ELE-MENG,MEng (UM) Electrical & Electro,ELE-ME-S,Sandwich,Active in Program,,13/09/2017
2016,ECS,4002,Wireless Sensor Systems,20,5,21808,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,ELE,Electrical & Electronic - UG,ELE-MENG,MEng (UM) Electrical & Electro,ELE-ME-S,Sandwich,Active in Program,,11/09/2017
2016,ELE,4001,Project 4,40,5,18913,GRD,,,P,2171,PRC,FYR,F,Class Enrollment,UG,QUB,SEECS,ELE,Electrical & Electronic - UG,ELE-MENG,MEng (UM) Electrical & Electro,ELE-ME-S,Sandwich,Active in Program,,11/09/2017
2016,ELE,4007,MEMS Devices and Technology 4,20,5,19339,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,ELE,Electrical & Electronic - UG,ELE-MENG,MEng (UM) Electrical & Electro,ELE-ME-S,Sandwich,Active in Program,,11/09/2017
2016,ELE,4009,Wireless Communications,20,5,19340,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,ELE,Electrical & Electronic - UG,ELE-MENG,MEng (UM) Electrical & Electro,ELE-ME-S,Sandwich,Active in Program,,11/09/2017
2016,ELE,4011,Intelligent Systems and Contro,20,5,19341,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,ELE,Electrical & Electronic - UG,ELE-MENG,MEng (UM) Electrical & Electro,ELE-ME-S,Sandwich,Active in Program,,11/09/2017
2017,ELE,4001,Project 4,40,5,18913,GRD,,,P,2171,PRC,FYR,F,Class Enrollment,UG,QUB,SEECS,ELE,Electrical & Electronic - UG,ELE-MENG,MEng (UM) Electrical & Electro,ELE-ME-S,Sandwich,Active in Program,,24/09/2017
2017,ELE,4007,MEMS Devices and Technology 4,20,5,19339,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,ELE,Electrical & Electronic - UG,ELE-MENG,MEng (UM) Electrical & Electro,ELE-ME-S,Sandwich,Active in Program,,24/09/2017
2017,ELE,4011,Intelligent Systems and Contro,20,5,19341,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,ELE,Electrical & Electronic - UG,ELE-MENG,MEng (UM) Electrical & Electro,ELE-ME-S,Sandwich,Active in Program,,24/09/2017
2017,ELE,4012,Sustainable Energy Systems,20,5,19343,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,ELE,Electrical & Electronic - UG,ELE-MENG,MEng (UM) Electrical & Electro,ELE-ME-S,Sandwich,Active in Program,,24/09/2017
2017,ELE,4020,Smart Grids,20,5,21758,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,ELE,Electrical & Electronic - UG,ELE-MENG,MEng (UM) Electrical & Electro,ELE-ME-S,Sandwich,Active in Program,,24/09/2017
2018,ECS,4002,Wireless Sensor Systems,20,5,21808,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,ELE,Electrical & Electronic - UG,ELE-MENG,MEng (UM) Electrical & Electro,ELE-ME-S,Sandwich,Active in Program,,17/09/2017
2018,ELE,4001,Project 4,40,5,18913,GRD,,,P,2171,PRC,FYR,F,Class Enrollment,UG,QUB,SEECS,ELE,Electrical & Electronic - UG,ELE-MENG,MEng (UM) Electrical & Electro,ELE-ME-S,Sandwich,Active in Program,,17/09/2017
2018,ELE,4007,MEMS Devices and Technology 4,20,5,19339,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,ELE,Electrical & Electronic - UG,ELE-MENG,MEng (UM) Electrical & Electro,ELE-ME-S,Sandwich,Active in Program,,17/09/2017
2018,ELE,4009,Wireless Communications,20,5,19340,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,ELE,Electrical & Electronic - UG,ELE-MENG,MEng (UM) Electrical & Electro,ELE-ME-S,Sandwich,Active in Program,,17/09/2017
2018,ELE,4021,High Frequency Technology & De,20,5,22189,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,ELE,Electrical & Electronic - UG,ELE-MENG,MEng (UM) Electrical & Electro,ELE-ME-S,Sandwich,Active in Program,,17/09/2017
2019,ECS,4002,Wireless Sensor Systems,20,5,21808,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,ELE,Electrical & Electronic - UG,ELE-MENG,MEng (UM) Electrical & Electro,ELE-ME-S,Sandwich,Active in Program,,25/09/2017
2019,ELE,4001,Project 4,40,5,18913,GRD,,,P,2171,PRC,FYR,F,Class Enrollment,UG,QUB,SEECS,ELE,Electrical & Electronic - UG,ELE-MENG,MEng (UM) Electrical & Electro,ELE-ME-S,Sandwich,Active in Program,,23/09/2017
2019,ELE,4007,MEMS Devices and Technology 4,20,5,19339,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,ELE,Electrical & Electronic - UG,ELE-MENG,MEng (UM) Electrical & Electro,ELE-ME-S,Sandwich,Active in Program,,25/09/2017
2019,ELE,4012,Sustainable Energy Systems,20,5,19343,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,ELE,Electrical & Electronic - UG,ELE-MENG,MEng (UM) Electrical & Electro,ELE-ME-S,Sandwich,Active in Program,,25/09/2017
2019,ELE,4020,Smart Grids,20,5,21758,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,ELE,Electrical & Electronic - UG,ELE-MENG,MEng (UM) Electrical & Electro,ELE-ME-S,Sandwich,Active in Program,,25/09/2017
2020,ELE,4001,Project 4,40,5,18913,GRD,,,P,2171,PRC,FYR,F,Class Enrollment,UG,QUB,SEECS,ELE,Electrical & Electronic - UG,ELE-MENG,MEng (UM) Electrical & Electro,ELE-ME-S,Sandwich,Active in Program,,12/09/2017
2020,ELE,4007,MEMS Devices and Technology 4,20,5,19339,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,ELE,Electrical & Electronic - UG,ELE-MENG,MEng (UM) Electrical & Electro,ELE-ME-S,Sandwich,Active in Program,,12/09/2017
2020,ELE,4009,Wireless Communications,20,5,19340,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,ELE,Electrical & Electronic - UG,ELE-MENG,MEng (UM) Electrical & Electro,ELE-ME-S,Sandwich,Active in Program,,12/09/2017
2020,ELE,4011,Intelligent Systems and Contro,20,5,19341,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,ELE,Electrical & Electronic - UG,ELE-MENG,MEng (UM) Electrical & Electro,ELE-ME-S,Sandwich,Active in Program,,12/09/2017
2020,ELE,4021,High Frequency Technology & De,20,5,22189,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,ELE,Electrical & Electronic - UG,ELE-MENG,MEng (UM) Electrical & Electro,ELE-ME-S,Sandwich,Active in Program,,12/09/2017
2021,ELE,4001,Project 4,40,5,18913,GRD,,,P,2171,PRC,FYR,F,Class Enrollment,UG,QUB,SEECS,ELE,Electrical & Electronic - UG,ELE-MENG,MEng (UM) Electrical & Electro,ELE-ME-S,Sandwich,Active in Program,,20/09/2017
2021,ELE,4011,Intelligent Systems and Contro,20,5,19341,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,ELE,Electrical & Electronic - UG,ELE-MENG,MEng (UM) Electrical & Electro,ELE-ME-S,Sandwich,Active in Program,,20/09/2017
2021,ELE,4012,Sustainable Energy Systems,20,5,19343,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,ELE,Electrical & Electronic - UG,ELE-MENG,MEng (UM) Electrical & Electro,ELE-ME-S,Sandwich,Active in Program,,20/09/2017
2021,ELE,4020,Smart Grids,20,5,21758,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,ELE,Electrical & Electronic - UG,ELE-MENG,MEng (UM) Electrical & Electro,ELE-ME-S,Sandwich,Active in Program,,20/09/2017
2021,ELE,4021,High Frequency Technology & De,20,5,22189,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,ELE,Electrical & Electronic - UG,ELE-MENG,MEng (UM) Electrical & Electro,ELE-ME-S,Sandwich,Active in Program,,20/09/2017
2022,ECS,4002,Wireless Sensor Systems,20,5,21808,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,ELE,Electrical & Electronic - UG,ELE-MENG,MEng (UM) Electrical & Electro,ELE-ME-S,Sandwich,Active in Program,,11/09/2017
2022,ELE,4001,Project 4,40,5,18913,GRD,,,P,2171,PRC,FYR,F,Class Enrollment,UG,QUB,SEECS,ELE,Electrical & Electronic - UG,ELE-MENG,MEng (UM) Electrical & Electro,ELE-ME-S,Sandwich,Active in Program,,11/09/2017
2022,ELE,4007,MEMS Devices and Technology 4,20,5,19339,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,ELE,Electrical & Electronic - UG,ELE-MENG,MEng (UM) Electrical & Electro,ELE-ME-S,Sandwich,Active in Program,,11/09/2017
2022,ELE,4009,Wireless Communications,20,5,19340,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,ELE,Electrical & Electronic - UG,ELE-MENG,MEng (UM) Electrical & Electro,ELE-ME-S,Sandwich,Active in Program,,11/09/2017
2022,ELE,4011,Intelligent Systems and Contro,20,5,19341,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,ELE,Electrical & Electronic - UG,ELE-MENG,MEng (UM) Electrical & Electro,ELE-ME-S,Sandwich,Active in Program,,11/09/2017
2023,ECS,4002,Wireless Sensor Systems,20,5,21808,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,ELE,Electrical & Electronic - UG,ELE-MENG,MEng (UM) Electrical & Electro,ELE-ME-S,Sandwich,Active in Program,,22/09/2017
2023,ELE,4001,Project 4,40,5,18913,GRD,,,P,2171,PRC,FYR,F,Class Enrollment,UG,QUB,SEECS,ELE,Electrical & Electronic - UG,ELE-MENG,MEng (UM) Electrical & Electro,ELE-ME-S,Sandwich,Active in Program,,22/09/2017
2023,ELE,4007,MEMS Devices and Technology 4,20,5,19339,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,ELE,Electrical & Electronic - UG,ELE-MENG,MEng (UM) Electrical & Electro,ELE-ME-S,Sandwich,Active in Program,,22/09/2017
2023,ELE,4009,Wireless Communications,20,5,19340,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,ELE,Electrical & Electronic - UG,ELE-MENG,MEng (UM) Electrical & Electro,ELE-ME-S,Sandwich,Active in Program,,29/09/2017
2023,ELE,4020,Smart Grids,20,5,21758,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,ELE,Electrical & Electronic - UG,ELE-MENG,MEng (UM) Electrical & Electro,ELE-ME-S,Sandwich,Active in Program,,22/09/2017
2024,ECS,4002,Wireless Sensor Systems,20,5,21808,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,ELE,Electrical & Electronic - UG,ELE-MENG,MEng (UM) Electrical & Electro,ELE-ME-S,Sandwich,Active in Program,,11/09/2017
2024,ELE,4001,Project 4,40,5,18913,GRD,,,P,2171,PRC,FYR,F,Class Enrollment,UG,QUB,SEECS,ELE,Electrical & Electronic - UG,ELE-MENG,MEng (UM) Electrical & Electro,ELE-ME-S,Sandwich,Active in Program,,11/09/2017
2024,ELE,4007,MEMS Devices and Technology 4,20,5,19339,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,ELE,Electrical & Electronic - UG,ELE-MENG,MEng (UM) Electrical & Electro,ELE-ME-S,Sandwich,Active in Program,,11/09/2017
2024,ELE,4012,Sustainable Energy Systems,20,5,19343,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,ELE,Electrical & Electronic - UG,ELE-MENG,MEng (UM) Electrical & Electro,ELE-ME-S,Sandwich,Active in Program,,11/09/2017
2024,ELE,4020,Smart Grids,20,5,21758,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,ELE,Electrical & Electronic - UG,ELE-MENG,MEng (UM) Electrical & Electro,ELE-ME-S,Sandwich,Active in Program,,11/09/2017
2025,ECS,4002,Wireless Sensor Systems,20,5,21808,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,ELE,Electrical & Electronic - UG,ELE-MENG,MEng (UM) Electrical & Electro,ELE-ME-S,Sandwich,Active in Program,,06/10/2017
2025,ELE,4001,Project 4,40,5,18913,GRD,,,P,2171,PRC,FYR,F,Class Enrollment,UG,QUB,SEECS,ELE,Electrical & Electronic - UG,ELE-MENG,MEng (UM) Electrical & Electro,ELE-ME-S,Sandwich,Active in Program,,11/09/2017
2025,ELE,4007,MEMS Devices and Technology 4,20,5,19339,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,ELE,Electrical & Electronic - UG,ELE-MENG,MEng (UM) Electrical & Electro,ELE-ME-S,Sandwich,Active in Program,,11/09/2017
2025,ELE,4009,Wireless Communications,20,5,19340,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,ELE,Electrical & Electronic - UG,ELE-MENG,MEng (UM) Electrical & Electro,ELE-ME-S,Sandwich,Active in Program,,11/09/2017
2025,ELE,4021,High Frequency Technology & De,20,5,22189,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,ELE,Electrical & Electronic - UG,ELE-MENG,MEng (UM) Electrical & Electro,ELE-ME-S,Sandwich,Active in Program,,11/09/2017
2026,ECS,4002,Wireless Sensor Systems,20,5,21808,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,ELE,Electrical & Electronic - UG,ELE-MENG,MEng (UM) Electrical & Electro,ELE-ME-S,Sandwich,Active in Program,,11/09/2017
2026,ELE,4001,Project 4,40,5,18913,GRD,,,P,2171,PRC,FYR,F,Class Enrollment,UG,QUB,SEECS,ELE,Electrical & Electronic - UG,ELE-MENG,MEng (UM) Electrical & Electro,ELE-ME-S,Sandwich,Active in Program,,11/09/2017
2026,ELE,4007,MEMS Devices and Technology 4,20,5,19339,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,ELE,Electrical & Electronic - UG,ELE-MENG,MEng (UM) Electrical & Electro,ELE-ME-S,Sandwich,Active in Program,,11/09/2017
2026,ELE,4009,Wireless Communications,20,5,19340,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,ELE,Electrical & Electronic - UG,ELE-MENG,MEng (UM) Electrical & Electro,ELE-ME-S,Sandwich,Active in Program,,11/09/2017
2026,ELE,4020,Smart Grids,20,5,21758,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,ELE,Electrical & Electronic - UG,ELE-MENG,MEng (UM) Electrical & Electro,ELE-ME-S,Sandwich,Active in Program,,03/10/2017
2027,ECS,4002,Wireless Sensor Systems,20,5,21808,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,ELE,Electrical & Electronic - UG,ELE-MENG,MEng (UM) Electrical & Electro,ELE-ME-S,Sandwich,Active in Program,,11/09/2017
2027,ELE,4001,Project 4,40,5,18913,GRD,,,P,2171,PRC,FYR,F,Class Enrollment,UG,QUB,SEECS,ELE,Electrical & Electronic - UG,ELE-MENG,MEng (UM) Electrical & Electro,ELE-ME-S,Sandwich,Active in Program,,11/09/2017
2027,ELE,4009,Wireless Communications,20,5,19340,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,ELE,Electrical & Electronic - UG,ELE-MENG,MEng (UM) Electrical & Electro,ELE-ME-S,Sandwich,Active in Program,,11/09/2017
2027,ELE,4011,Intelligent Systems and Contro,20,5,19341,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,ELE,Electrical & Electronic - UG,ELE-MENG,MEng (UM) Electrical & Electro,ELE-ME-S,Sandwich,Active in Program,,11/09/2017
2027,ELE,4021,High Frequency Technology & De,20,5,22189,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,ELE,Electrical & Electronic - UG,ELE-MENG,MEng (UM) Electrical & Electro,ELE-ME-S,Sandwich,Active in Program,,11/09/2017
2028,ELE,4001,Project 4,40,5,18913,GRD,,,P,2171,PRC,FYR,F,Class Enrollment,UG,QUB,SEECS,ELE,Electrical & Electronic - UG,ELE-MENG,MEng (UM) Electrical & Electro,ELE-ME-S,Sandwich,Active in Program,,11/09/2017
2028,ELE,4009,Wireless Communications,20,5,19340,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,ELE,Electrical & Electronic - UG,ELE-MENG,MEng (UM) Electrical & Electro,ELE-ME-S,Sandwich,Active in Program,,11/09/2017
2028,ELE,4011,Intelligent Systems and Contro,20,5,19341,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,ELE,Electrical & Electronic - UG,ELE-MENG,MEng (UM) Electrical & Electro,ELE-ME-S,Sandwich,Active in Program,,11/09/2017
2028,ELE,4012,Sustainable Energy Systems,20,5,19343,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,ELE,Electrical & Electronic - UG,ELE-MENG,MEng (UM) Electrical & Electro,ELE-ME-S,Sandwich,Active in Program,,11/09/2017
2028,ELE,4020,Smart Grids,20,5,21758,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,ELE,Electrical & Electronic - UG,ELE-MENG,MEng (UM) Electrical & Electro,ELE-ME-S,Sandwich,Active in Program,,11/09/2017
2029,ELE,3001,Project 3,40,1,18912,GRD,,,P,2171,PRC,FYR,F,Class Enrollment,UG,QUB,SEECS,ELE,Electrical & Electronic - UG,ELE-STU-U2,Study Abroad Rate 2 - Undergra,,,Active in Program,,19/09/2017
2029,ELE,3039,Electrical Power & Energy,20,1,22351,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,ELE,Electrical & Electronic - UG,ELE-STU-U2,Study Abroad Rate 2 - Undergra,,,Active in Program,,19/09/2017
2029,ELE,3041,Signal Processing & Comms,20,1,22353,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,ELE,Electrical & Electronic - UG,ELE-STU-U2,Study Abroad Rate 2 - Undergra,,,Active in Program,,28/09/2017
2029,ELE,3042,Control Systems Engineering,20,1,22372,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,ELE,Electrical & Electronic - UG,ELE-STU-U2,Study Abroad Rate 2 - Undergra,,,Active in Program,,19/09/2017
2029,ELE,3043,Engineering Entrepreneurship,20,1,24015,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,ELE,Electrical & Electronic - UG,ELE-STU-U2,Study Abroad Rate 2 - Undergra,,,Active in Program,,19/09/2017
2030,CSC,3002,Computer Science Project,40,1,20565,GRD,,,P,2171,PRO,FYR,F,Class Enrollment,UG,QUB,SEECS,ELE,Electrical & Electronic - UG,ELE-STU-U2,Study Abroad Rate 2 - Undergra,,,Active in Program,HDUNI,18/09/2017
2030,CSC,3056,Software Testing,20,1,21753,GRD,,,P,2171,LEC,SPR,F,Class Enrollment,UG,QUB,SEECS,ELE,Electrical & Electronic - UG,ELE-STU-U2,Study Abroad Rate 2 - Undergra,,,Active in Program,HDUNI,18/09/2017
2030,CSC,3060,Artificial Int and Data Analy,20,1,24072,GRD,,,P,2171,LEC,AUT,F,Class Enrollment,UG,QUB,SEECS,ELE,Electrical & Electronic - UG,ELE-STU-U2,Study Abroad Rate 2 - Undergra,,,Active in Program,HDUNI,22/09/2017
2030,CSC,3061,Video Analytics& Machine Learn,20,1,24074,GRD,,,P,2171,LEC,SPR,F,Class Enrollment,UG,QUB,SEECS,ELE,Electrical & Electronic - UG,ELE-STU-U2,Study Abroad Rate 2 - Undergra,,,Active in Program,HDUNI,22/09/2017
2030,CSC,3062,Data Analysis & Visualisation,20,1,24077,GRD,,,P,2171,LEC,AUT,F,Class Enrollment,UG,QUB,SEECS,ELE,Electrical & Electronic - UG,ELE-STU-U2,Study Abroad Rate 2 - Undergra,,,Active in Program,HDUNI,18/09/2017
2031,ELE,3001,Project 3,40,1,18912,GRD,,,P,2171,PRC,FYR,F,Class Enrollment,UG,QUB,SEECS,ELE,Electrical & Electronic - UG,ELE-STU-U2,Study Abroad Rate 2 - Undergra,,,Active in Program,,18/09/2017
2031,ELE,3039,Electrical Power & Energy,20,1,22351,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,ELE,Electrical & Electronic - UG,ELE-STU-U2,Study Abroad Rate 2 - Undergra,,,Active in Program,,18/09/2017
2031,ELE,3041,Signal Processing & Comms,20,1,22353,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,ELE,Electrical & Electronic - UG,ELE-STU-U2,Study Abroad Rate 2 - Undergra,,,Active in Program,,27/09/2017
2031,ELE,3042,Control Systems Engineering,20,1,22372,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,ELE,Electrical & Electronic - UG,ELE-STU-U2,Study Abroad Rate 2 - Undergra,,,Active in Program,,18/09/2017
2031,ELE,3043,Engineering Entrepreneurship,20,1,24015,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,ELE,Electrical & Electronic - UG,ELE-STU-U2,Study Abroad Rate 2 - Undergra,,,Active in Program,,18/09/2017
2032,CSC,3002,Computer Science Project,40,1,20565,GRD,,,P,2171,PRO,FYR,F,Class Enrollment,UG,QUB,SEECS,ELE,Electrical & Electronic - UG,ELE-STU-U2,Study Abroad Rate 2 - Undergra,,,Active in Program,HDUNI,18/09/2017
2032,CSC,3056,Software Testing,20,1,21753,GRD,,,P,2171,LEC,SPR,F,Class Enrollment,UG,QUB,SEECS,ELE,Electrical & Electronic - UG,ELE-STU-U2,Study Abroad Rate 2 - Undergra,,,Active in Program,HDUNI,18/09/2017
2032,CSC,3060,Artificial Int and Data Analy,20,1,24072,GRD,,,P,2171,LEC,AUT,F,Class Enrollment,UG,QUB,SEECS,ELE,Electrical & Electronic - UG,ELE-STU-U2,Study Abroad Rate 2 - Undergra,,,Active in Program,HDUNI,18/09/2017
2032,CSC,3061,Video Analytics& Machine Learn,20,1,24074,GRD,,,P,2171,LEC,SPR,F,Class Enrollment,UG,QUB,SEECS,ELE,Electrical & Electronic - UG,ELE-STU-U2,Study Abroad Rate 2 - Undergra,,,Active in Program,HDUNI,22/09/2017
2032,CSC,3062,Data Analysis & Visualisation,20,1,24077,GRD,,,P,2171,LEC,AUT,F,Class Enrollment,UG,QUB,SEECS,ELE,Electrical & Electronic - UG,ELE-STU-U2,Study Abroad Rate 2 - Undergra,,,Active in Program,HDUNI,18/09/2017
2033,ECS,1001,Embedded Systems,20,1,21582,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,ELE,Electrical & Electronic - UG,SEE-BE-S,BEng (S) Software & Ele - Ind,,,Active in Program,,05/09/2017
2033,ELE,1012,Mathematics 1,20,1,21379,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,ELE,Electrical & Electronic - UG,SEE-BE-S,BEng (S) Software & Ele - Ind,,,Active in Program,,05/09/2017
