UserLock,,,,,,25/09/2018
Session history,,,,,,
"Configuration
  - Full sessions  
  - Logon without logoff  
  - Logoff without logon  
  - Logon denied by UserLock  
  - Logon denied by Active Directory  
  - Sub session  
Session types:  Interactive  

Sort filter
Sort field:  Logon time  
Sort order:  Ascending  

Events between 09/10/2017 00:00:00 and 22/12/2017 23:00:00 ",,,,,,
,,,,,"37868
result(s) found",
 ,,,,,,
Logon time,Logoff time,User,Domain,Computer,Client name,Client IP
09/10/2017 11:09,09/10/2017 12:52,********,EEECS,ECS2-2503,ECS2-2503,143.117.94.131
09/10/2017 11:09,09/10/2017 12:35,********,EEECS,ECS1-0804,ECS1-0804,143.117.92.22
09/10/2017 11:13,09/10/2017 15:57,********,EEECS,ECS1-1905,ECS1-1905,143.117.92.51
09/10/2017 11:13,09/10/2017 12:52,********,EEECS,ECS2-2502,ECS2-2502,143.117.94.130
09/10/2017 11:17,09/10/2017 12:03,********,EEECS,ECS2-4001,ECS2-4001,143.117.94.206
09/10/2017 11:17,09/10/2017 11:32,********,EEECS,ECS2-2302,ECS2-2302,143.117.94.120
09/10/2017 11:19,09/10/2017 12:40,********,EEECS,ESC1-2604,ESC1-2604,143.117.92.132
09/10/2017 11:19,Concurrent session restriction,********,EEECS,ECS1-0705,ECS1-0705,143.117.92.18
09/10/2017 11:20,09/10/2017 12:30,********,EEECS,ECS1-0705,ECS1-0705,143.117.92.18
09/10/2017 11:24,09/10/2017 11:49,********,EEECS,ECS1-0101,ECS1-0101,143.117.92.57
09/10/2017 11:24,09/10/2017 12:37,********,EEECS,ESC1-2605,ESC1-2605,143.117.92.133
09/10/2017 11:32,09/10/2017 12:49,********,EEECS,ESC1-2805,ESC1-2805,143.117.92.144
09/10/2017 11:33,09/10/2017 11:57,********,EEECS,ECS2-0401,ECS2-0401,143.117.94.26
09/10/2017 11:33,09/10/2017 12:50,********,EEECS,ESC1-2806,ESC1-2806,143.117.92.145
09/10/2017 11:36,09/10/2017 12:13,********,EEECS,ECS2-1703,ECS2-1703,143.117.94.91
09/10/2017 11:40,09/10/2017 12:30,********,EEECS,ECS1-0901,ECS1-0901,143.117.92.24
09/10/2017 11:45,09/10/2017 11:45,********,EEECS,ECS2-3405,ECS2-3405,143.117.94.177
09/10/2017 11:46,09/10/2017 13:53,********,EEECS,ECS2-3404,ECS2-3404,143.117.94.176
09/10/2017 11:47,09/10/2017 12:54,********,EEECS,ECS1-1004,ECS1-1004,143.117.92.32
09/10/2017 11:49,09/10/2017 11:55,********,EEECS,ECS2-0402,ECS2-0402,143.117.94.27
09/10/2017 11:51,09/10/2017 14:40,********,EEECS,ECS2-2805,ECS2-2805,143.117.94.146
09/10/2017 11:55,09/10/2017 14:58,********,EEECS,ECS1-1105,ECS1-1105,143.117.92.85
09/10/2017 11:58,09/10/2017 12:32,********,EEECS,ECS2-3802,ECS2-3802,143.117.94.196
09/10/2017 12:00,09/10/2017 14:54,********,EEECS,ECS2-2701,ECS2-2701,143.117.94.137
09/10/2017 12:01,09/10/2017 12:41,********,EEECS,ECS2-2202,ECS2-2202,143.117.94.115
09/10/2017 12:03,09/10/2017 14:02,********,EEECS,ESC1-2402,ESC1-2402,143.117.92.119
09/10/2017 12:03,09/10/2017 14:03,********,EEECS,ESC1-2404,ESC1-2404,143.117.92.121
09/10/2017 12:04,09/10/2017 14:02,********,EEECS,ESC1-2403,ESC1-2403,143.117.92.120
09/10/2017 12:04,09/10/2017 14:26,********,EEECS,ESC1-2501,ESC1-2501,143.117.92.124
09/10/2017 12:05,09/10/2017 14:55,********,EEECS,ESC1-2502,ESC1-2502,143.117.92.125
09/10/2017 12:05,09/10/2017 12:13,********,EEECS,ECS5-0401,ECS5-0401,143.117.90.74
09/10/2017 12:08,09/10/2017 13:48,********,EEECS,ECS1-0204,ECS1-0204,143.117.92.65
09/10/2017 12:08,09/10/2017 15:50,********,EEECS,ECS1-0203,ECS1-0203,143.117.92.64
09/10/2017 12:08,09/10/2017 15:47,********,EEECS,ECS1-0205,ECS1-0205,143.117.92.66
09/10/2017 12:09,09/10/2017 12:12,********,EEECS,ECS1-0105,ECS1-0105,143.117.92.61
09/10/2017 12:09,09/10/2017 15:56,********,EEECS,ECS1-1104,ECS1-1104,143.117.92.84
09/10/2017 12:10,09/10/2017 13:34,********,EEECS,ECS1-0103,ECS1-0103,143.117.92.59
09/10/2017 12:11,09/10/2017 14:36,********,EEECS,ECS1-0102,ECS1-0102,143.117.92.58
09/10/2017 12:13,09/10/2017 13:20,********,EEECS,ECS1-0202,ECS1-0202,143.117.92.63
09/10/2017 12:18,09/10/2017 12:46,********,EEECS,ESC1-2102,ESC1-2102,143.117.92.105
09/10/2017 12:18,09/10/2017 12:46,********,EEECS,ESC1-2103,ESC1-2103,143.117.92.106
09/10/2017 12:19,09/10/2017 15:46,********,EEECS,ECS1-0104,ECS1-0104,143.117.92.60
09/10/2017 12:20,09/10/2017 14:47,********,EEECS,ESC1-1305,ESC1-1305,143.117.92.95
09/10/2017 12:20,09/10/2017 14:25,********,EEECS,ESC1-2405,ESC1-2405,143.117.92.122
09/10/2017 12:24,09/10/2017 15:56,********,EEECS,ECS1-1103,ECS1-1103,143.117.92.83
09/10/2017 12:27,09/10/2017 14:49,********,EEECS,ECS2-3401,ECS2-3401,143.117.94.173
09/10/2017 12:27,09/10/2017 14:07,********,EEECS,ECS2-3402,ECS2-3402,143.117.94.174
09/10/2017 12:27,09/10/2017 14:42,********,EEECS,ECS2-2104,ECS2-2104,143.117.94.112
09/10/2017 12:28,09/10/2017 14:55,********,EEECS,ECS2-2001,ECS2-2001,143.117.94.104
09/10/2017 12:28,09/10/2017 14:49,********,EEECS,ECS2-3403,ECS2-3403,143.117.94.175
09/10/2017 12:30,09/10/2017 14:35,********,EEECS,ECS2-2301,ECS2-2301,143.117.94.119
09/10/2017 12:31,09/10/2017 17:21,********,EEECS,ECS2-3004,ECS2-3004,143.117.94.155
09/10/2017 12:33,09/10/2017 14:37,********,EEECS,ECS2-1801,ECS2-1801,143.117.94.94
09/10/2017 12:33,09/10/2017 14:36,********,EEECS,ECS2-1803,ECS2-1803,143.117.94.96
09/10/2017 12:33,09/10/2017 14:37,********,EEECS,ECS2-1802,ECS2-1802,143.117.94.95
09/10/2017 12:34,09/10/2017 15:10,********,EEECS,ECS2-3303,ECS2-3303,143.117.94.169
